,ACCT_ID_M,OFFER_CHANNEL_CODE,ACQ_BROKER_EVER,ACQ_EXTERNAL_EVER,ACQ_INTERNAL_EVER,DEPT_Sales Chat
1769635,9817725,NBSC,0,0,1,
1331503,3196099,DIGITAL,0,0,1,
726698,22106469,ONLINETPU,0,0,1,
1836097,24368441,ONLINETPU,0,0,1,
2123602,5283375,,0,0,0,
149856,23157795,NBSC,0,0,1,0.0
1320551,23801223,DIGITAL,0,0,1,
457863,22656975,DIGITAL,0,0,1,
734545,24431925,NEWCON,0,0,1,0.0
1529691,8388177,ONLINETPU,0,1,1,0.0
1270216,24422399,DIGITAL,0,0,1,0.0
610519,16692127,,0,0,0,
983613,22162837,CIC_SAL,0,0,1,
1942565,16057161,CIC_SAL,0,0,1,0.0
255474,19562039,NBSC,0,0,1,0.0
1134182,9747219,NBSC,0,0,1,
1213428,23951125,ONLINETPU,0,0,1,
1314018,17080725,NBSC,0,0,1,
1478188,19983181,NBSC,0,0,1,
594412,16236755,NBSC,0,0,1,
2600,4263075,ONLINETPU,0,0,1,
1413231,25221849,DIGITAL,0,0,1,
445451,22273403,NBSC,0,0,1,0.0
917337,23562377,NBSC,0,0,1,
1028841,23955859,NBSC,0,1,0,
1924507,8456077,NBSCADMIN,0,0,1,
2152730,12004113,CST,0,0,1,0.0
2238076,19299681,ONLINETPU,0,0,1,
191601,4725529,,0,0,0,
613087,7165641,,0,0,0,
43914,22473471,NBSC,0,1,0,
462165,23248031,NBSC,0,0,1,
724076,17047611,ONLINETPU,0,0,1,
1998349,2761493,NAV,0,1,1,
1964103,24453267,DIGITAL,0,0,1,0.0
362879,20672999,NBSC,0,0,1,
1813125,5708653,NBSC,0,0,1,
2084286,10444457,,0,0,0,
2000950,23788133,NBSC,0,1,0,
1854466,24386729,NBSC,0,1,0,
1349976,14688073,CIC_SAL,0,0,1,
1933064,6141593,NBSC,0,0,1,
1947821,24866729,NBSC,0,1,0,
2298688,21322047,NEWCON,0,1,1,
568839,25576409,ONLINETPU,0,0,1,0.0
430361,14063917,NBSC,0,0,1,0.0
296757,23413983,DIGITAL,0,0,1,
1549738,18825189,DIGITAL,0,0,1,
408608,16805623,NBSC,0,0,1,0.0
1468193,24592159,ONLINETPU,0,0,1,
843271,2003495,NBSCADMIN,0,1,0,
370386,23974253,NBSC,0,0,1,0.0
1295582,4061577,ONLINETPU,0,0,1,
391552,21456973,DIGITAL,0,0,1,
1426729,13899449,DIGITAL,0,0,1,
962021,10260587,,0,0,0,
2089567,5640151,NAV,0,1,0,
1381567,363839,ONLINETPU,0,0,1,
1187524,279449,NAV,0,0,1,
696064,15244771,ONLINETPU,0,0,1,
147290,23424731,NEWCON,0,0,1,
2258468,24695623,NEWCON,0,0,1,0.0
1767725,10834763,DIGITAL,0,0,1,
1818632,23232765,ONLINETPU,0,0,1,0.0
287540,5347817,DIGITAL,0,0,1,
868851,13905917,,0,0,0,0.0
255792,5953673,NBSC,0,0,1,
1194604,24515793,ONLINETPU,0,0,1,0.0
2183936,24078251,DIGITAL,0,0,1,
1925659,3385171,DATACOM,0,0,1,
313935,25128621,DIGITAL,0,0,1,
418016,5746271,ONLINETPU,0,0,1,
927739,4879721,ONLINETPU,0,0,1,
390862,3342683,,0,0,0,
1852141,14294779,ONLINETPU,0,1,1,0.0
16239,7212223,NBSC,0,0,1,
152536,16100303,DIGITAL,0,0,1,
1444867,14238119,NBSC,0,0,1,
1681015,16199567,NBSC,0,0,1,0.0
547753,9045087,DIGITAL,0,0,1,
1049314,24470145,DIGITAL,0,0,1,0.0
985401,6939537,NBSC,0,0,1,
1041009,13913723,CIC_SAL,0,0,1,
434272,7095743,NBSC,0,0,1,
239286,25244261,DIGITAL,0,0,1,
1912697,24190701,DIGITAL,0,0,1,
2322831,3171917,NBSC,0,0,1,
1709515,24337879,ONLINETPU,0,0,1,0.0
1350784,15791759,NBSC,0,1,1,
1744592,23921485,ONLINETPU,0,0,1,0.0
1466069,16524023,,0,0,0,
458731,23774081,DIGITAL,0,0,1,
517752,24766845,DIGITAL,0,1,0,
630473,3902373,,0,0,0,
384990,23829315,NBSC,0,1,0,
2051477,18878849,DIGITAL,0,0,1,
1780105,24174465,DIGITAL,0,0,1,0.0
1340473,24410703,ONLINETPU,0,1,0,0.0
923666,20892425,ONLINETPU,0,0,1,
1150234,11578021,NBSC,0,0,1,
2274785,47261,ONLINETPU,0,0,1,
2274380,22259223,CONNECTNOW,0,1,1,
119565,18758865,ONLINETPU,0,0,1,
279577,25144171,DIGITAL,0,0,1,
1691258,24779047,NEWCON,0,1,1,
386864,24767387,NEWCON,0,0,1,
154878,8261015,CIC_SAL,0,0,1,
451027,11358525,DIGITAL,0,0,1,
1115717,18289617,ONLINETPU,0,0,1,
1043524,22581221,ONLINETPU,0,0,1,
1045450,21967447,NBSCADMIN,0,0,1,
1436922,15499869,NBSC,0,0,1,
2196772,14987683,CST,0,0,1,
1444929,20791645,NBSC,0,1,0,
140751,16622331,,0,0,0,
62560,16344675,NBSC,0,0,1,
851772,1056921,CIC_SAL,0,0,1,
416906,9211801,NBSC,0,1,1,
1933343,15748673,NBSC,0,0,1,
1554477,20372235,NBSC,0,0,1,
2282360,19670645,DIGITAL,0,0,1,
1197571,23035727,ONLINETPU,0,0,1,0.0
611687,13178583,NEWCON,0,1,1,
1232701,23776881,DIGITAL,0,0,1,
954996,23677939,DIGITAL,0,0,1,
1489695,23828319,NBSC,0,1,0,0.0
13633,20984687,ONLINETPU,0,0,1,
650538,132249,,0,0,0,
1074034,17608725,NBSC,0,0,1,
870341,11376091,ONLINETPU,0,0,1,
265835,18612979,CST,0,0,1,
310890,21325805,NBSC,0,0,1,0.0
1076591,22806557,NBSC,0,1,1,
1094095,16384131,ONLINETPU,0,0,1,
1914847,496559,,0,0,0,
1675012,25417915,ONLINETPU,0,0,1,0.0
914294,7207285,UNK,0,0,1,
792416,23426135,ONLINETPU,0,0,1,
131278,23116355,CIC_SAL,0,0,1,0.0
310382,1898783,ONLINETPU,0,0,1,
839927,12003277,DIGITAL,0,0,1,
1048245,25005539,ONLINETPU,0,0,1,
1893383,24377081,NBSC,0,0,1,0.0
1488871,23725443,DIGITAL,0,0,1,
1103530,24420351,ONLINETPU,0,0,1,0.0
1769940,15623317,DATACOM,0,0,1,
270680,2456397,,0,0,0,
2324468,1389021,,0,0,0,
399675,20392705,NEWCON,0,0,1,
2278116,22882497,ONLINETPU,0,0,1,0.0
1145597,5763951,NBSC,0,0,1,0.0
637501,3040027,CST,0,0,1,
1576898,19988271,NBSC,0,0,1,
2330287,19023933,ONLINETPU,0,0,1,
872781,1503871,,0,0,0,
1512769,19339625,NBSC,0,0,1,
868993,7610959,CIC_SAL,0,0,1,
276726,23585359,NBSC,0,1,1,
551706,24467999,BEC,0,1,0,
2007030,6856691,NBSC,0,0,1,
2139108,12323217,,0,0,0,0.0
1518201,21956033,NBSC,0,0,1,
1579613,23513835,ONLINETPU,0,0,1,
1294869,4177611,NBSC,0,1,1,0.0
1086277,24511737,ONLINETPU,0,0,1,
112987,23507819,ONLINETPU,0,0,1,
1336879,4248237,ONLINETPU,0,0,1,
1104103,24657899,NBSC,0,1,0,
975844,22730463,ONLINETPU,0,0,1,
31070,4900085,NBSC,0,1,1,
707240,6340897,CIC_SAL,0,0,1,
385970,24125885,NBSC,0,1,0,
1378596,23670191,NBSC,0,1,0,
1201647,18958969,ONLINETPU,0,0,1,
444546,24676993,CIC_SAL,0,1,1,0.0
2056968,25123217,DIGITAL,0,0,1,
715026,24256393,NBSC,0,0,1,0.0
1064655,23266033,NBSC,0,0,1,
670885,23405279,NBSC,0,0,1,
2145571,2253153,ONLINETPU,0,0,1,
1818731,24647785,NBSC,0,1,0,0.0
1147746,6804007,,0,0,0,
371413,24641567,DIGITAL,0,0,1,0.0
450262,3384963,CIC_SAL,0,0,1,
331611,25089941,ONLINETPU,0,0,1,
2118377,14467149,NBSCADMIN,0,0,1,0.0
1934048,11588521,CST,0,0,1,
339204,7597649,,0,0,0,
126781,17753259,ONLINETPU,0,0,1,
1434799,25299667,ONLINETPU,0,0,1,
466379,4380225,NAV,0,1,0,
1804578,2509829,ONLINETPU,0,0,1,
2322205,18753171,NBSC,0,0,1,
610864,19230933,ONLINETPU,0,0,1,
823499,5450819,NBSC,0,0,1,
973484,23797517,NBSC,0,1,0,
724212,16567545,NBSC,0,0,1,
1136167,12248883,,0,0,0,
1010198,25283299,ONLINETPU,0,0,1,0.0
1673695,24335899,NBSC,0,1,0,0.0
2158534,4361443,DATACOM,0,0,1,
1883276,19992703,BEC,0,1,0,
2206493,19865023,ONLINETPU,0,1,1,0.0
572150,25139483,ONLINETPU,0,1,0,
1806731,22087719,DIGITAL,0,0,1,
2241775,25486113,CIC_SAL,0,0,1,
1627111,8094571,,0,0,0,
284661,15843969,NEWCON,0,1,0,
1108642,6561967,CIC_SAL,0,0,1,
119726,11847153,NBSC,0,0,1,0.0
2079821,21303345,NEWCON,0,0,1,
1643704,1883787,NBSCADMIN,0,0,1,
292444,1637605,NBSC,0,0,1,
428335,2710999,,0,0,0,
380699,7434555,CIC_SRV,0,0,1,
2024647,8603435,NBSC,0,0,1,
1329297,19472639,NBSC,0,0,1,0.0
2067422,7471001,NEWCON,0,0,1,
1383030,2510977,NEWCON,0,0,1,
1145124,6883051,NAV,0,1,1,
360020,20691373,NBSC,0,0,1,
967518,8513991,ONLINETPU,0,0,1,
163105,5856229,NBSC,0,0,1,
136365,17292031,NBSC,0,0,1,
1965492,23281019,NBSC,0,0,1,
132093,23589569,ONLINETPU,0,0,1,
1464930,22042193,NBSC,0,1,1,
1440237,2937421,ONLINETPU,0,0,0,
1386128,5664919,ONLINETPU,0,1,0,
36795,24390383,ONLINETPU,0,0,1,0.0
1760902,4041147,CIC_SAL,0,0,1,0.0
1863958,9919101,NBSC,0,0,1,
922673,5288109,ONLINETPU,0,0,1,
1707423,24267665,NEWCON,0,1,0,0.0
1113875,1139179,ONLINETPU,0,0,1,
35841,5953425,NEWCON,0,1,1,
1637054,25521037,NEWCON,0,0,1,0.0
2036240,18826375,DIGITAL,0,0,1,
1063896,17335349,NBSC,0,0,1,
485500,4004337,NBSC,0,0,1,
1154683,15788663,NBSC,0,0,1,
19331,24173297,ONLINETPU,0,0,1,0.0
2225296,20474281,NBSC,0,0,1,
1293247,8944295,CIC_SAL,0,0,1,
463648,1042919,,0,0,0,
1968821,12417753,ONLINETPU,0,0,1,
2222965,24771533,NBSC,0,0,1,
1115219,1515505,NBSC,0,1,1,
380225,18468963,ONLINETPU,0,1,1,
777087,4055813,,0,0,0,
1446608,10384805,CST,0,0,1,
1208798,18892997,ONLINETPU,0,0,1,
1136008,9294373,NAV,0,1,1,
61909,14714323,NAV,0,0,1,0.0
938809,25289527,ONLINETPU,0,0,1,
358993,14654543,NBSC,0,0,1,
1015962,12192845,CST,0,0,1,
1456311,5065865,NBSC,0,0,1,
2092473,25513433,DIGITAL,0,0,1,
529405,18861603,ONLINETPU,0,0,1,
2054927,9689539,,0,0,0,
2190464,14673957,NBSCADMIN,0,0,1,
2150579,23297611,DIGITAL,0,0,1,
2149404,23880359,NBSC,0,0,1,
1578858,23869773,DIGITAL,0,0,1,0.0
1949379,24448785,NBSC,0,0,1,
1199230,20482691,ONLINETPU,0,0,1,0.0
904414,13436247,ONLINETPU,0,0,1,
982010,1622743,,0,0,0,
1415835,23685003,NBSC,0,1,0,
2083890,2403817,NBSC,0,0,1,
333474,23336991,NBSC,0,1,0,
1312384,19791631,DIGITAL,0,0,1,
1478121,12681355,NBSC,0,0,1,
1820243,24381389,NBSC,0,0,1,0.0
450014,6392907,CST,0,1,1,0.0
2177989,922923,ONLINETPU,0,0,1,
1422128,18239215,NBSC,0,0,1,
925193,25207707,NBSCADMIN,0,0,1,
1336073,7810497,NBSC,0,0,1,
882837,22687997,NBSC,0,0,1,0.0
425981,24028023,DIGITAL,0,0,1,
674085,20110545,NBSC,0,0,1,
2270937,11038257,DIGITAL,0,0,1,
414886,21444697,NBSC,0,0,1,
538707,2544901,CIC_SAL,0,0,1,
306090,12151979,,0,0,0,
1460346,9269251,NBSC,0,0,1,
2087051,21784907,ONLINETPU,0,0,1,
743722,5267591,NBSC,0,0,1,
1392549,8513825,CST,0,0,1,
2211476,16197871,DIGITAL,0,0,1,
1541059,24716037,NBSC,0,1,0,
2122617,19381517,NBSC,0,0,1,0.0
627874,25493193,ONLINETPU,0,0,1,
1357438,25413561,DIGITAL,0,0,1,0.0
1929844,23087989,NBSC,0,1,1,
1107259,8786221,CST,0,0,1,0.0
690997,5880631,BEC,0,1,0,
1843460,3769229,ONLINE,0,0,1,
779992,17460225,NBSC,0,0,1,
312003,23061177,NBSC,0,0,1,
2300419,6904703,CST,0,0,1,
1805112,20676875,ONLINETPU,0,0,1,0.0
925902,19817169,NBSC,0,0,1,0.0
2295074,22773547,CONNECTNOW,0,1,0,
806426,19546509,DIGITAL,0,0,1,
1814165,173085,ONLINETPU,0,1,0,
1005028,16719323,,0,0,0,
1137088,4697703,NAV,0,1,1,
1798920,23033477,DIGITAL,0,0,1,
2183460,24102219,NBSC,0,1,0,
29909,10589837,NBSC,0,0,1,
776646,17606493,ONLINETPU,0,0,1,0.0
1008050,22504821,ONLINETPU,0,0,1,
1773946,8443023,CIC_SAL,0,1,1,
2095986,10422569,,0,0,0,
478916,25556591,NBSC,0,0,1,
1774970,22318847,DIGITAL,0,0,1,
1948887,23031901,ONLINETPU,0,0,1,
552720,24080509,ONLINETPU,0,0,1,0.0
300785,22125821,DIGITAL,0,0,1,
714923,6333453,DATACOM,0,0,1,
1427437,1274669,NBSCADMIN,0,0,0,
2244436,2118441,CIC_SAL,0,0,1,0.0
206585,25328261,ONLINETPU,0,0,1,0.0
865202,23090267,NEWCON,0,1,0,
378218,6910885,CST,0,0,1,
434701,22529523,NBSC,0,0,1,
423720,22748189,NBSC,0,0,1,
1867052,20855041,ONLINETPU,0,0,1,
2237462,21800433,ONLINETPU,0,0,1,
1036561,7227957,CIC_SAL,0,0,1,
4122,23631339,NBSC,0,1,0,
279010,25287919,NBSC,0,0,1,0.0
2310454,19958633,ONLINETPU,0,0,1,
2272077,5367505,NBSC,0,0,1,
1301580,1586811,NBSC,0,0,1,
105965,22798883,NBSC,0,0,1,0.0
454340,17733161,NBSC,0,0,1,
311609,25189695,DIGITAL,0,0,1,
154787,20955325,ONLINETPU,0,0,1,
1242210,18209455,DIGITAL,0,0,1,
200152,17399663,NBSC,0,0,1,
1985736,25146697,NBSCADMIN,0,0,1,0.0
99603,19640859,NBSC,0,0,1,
345049,20744539,ONLINETPU,0,0,1,
383777,21691805,ONLINETPU,0,0,1,
1115778,1771629,NAV,0,1,0,
1125662,15690559,,0,0,0,
1026242,18582931,NBSC,0,0,1,
2086208,6589327,,0,0,0,
1733044,18242317,NBSC,0,0,1,
64780,5653967,CST,0,0,1,
1201432,20138397,NBSC,0,0,1,
1352836,22132901,CIC_SAL,0,0,1,
646336,24047249,DIGITAL,0,0,1,
1416134,25477739,ONLINETPU,0,0,1,0.0
1375043,7324131,,0,0,0,0.0
355586,2160497,NBSC,0,0,1,
444510,24249487,NEWCON,0,0,1,0.0
839499,11958117,NEWCON,0,0,1,
354276,17526845,NEWCON,0,0,1,
2196386,21293157,ONLINETPU,0,0,1,
872520,858231,NAV,0,1,1,
205133,24341287,CONNECTNOW,0,1,0,0.0
659478,19459173,NBSC,0,0,1,
1364288,11728251,NBSC,0,1,1,
1134854,9969159,NEWCON,0,1,1,
2065504,19930549,NBSC,0,0,1,
2187529,25566281,NBSC,0,0,1,
106665,9854605,,0,0,0,
2191183,20624091,NBSC,0,0,1,
419833,20216161,NBSC,0,0,1,
1256558,19773389,NBSC,0,0,1,0.0
835464,21053401,NBSC,0,0,1,
1396531,25291659,ONLINETPU,0,0,1,
1732511,15083805,DIGITAL,0,0,1,
489863,486051,CST,0,0,1,
1904052,17081221,NBSC,0,0,1,
889673,9097075,NBSC,0,1,0,
1447057,22364607,NBSC,0,0,1,
649104,1003577,,0,0,0,
60042,6087477,,0,0,0,
1067512,23859537,DIGITAL,0,0,1,
942892,18679225,NBSCADMIN,0,1,1,
815053,3971295,,0,0,0,
371526,24356477,DIGITAL,0,0,1,0.0
510762,836347,ONLINETPU,0,0,1,
175007,19701491,NBSC,0,1,0,
2255065,7673989,DIGITAL,0,0,1,
662371,25594117,ONLINETPU,0,0,1,0.0
2265246,3941085,NBSC,0,0,1,
1987269,10076585,ONLINETPU,0,1,1,
211055,4736147,CIC_SAL,0,0,1,
810008,23730057,NBSC,0,0,1,
1736368,17180095,DIGITAL,0,0,1,
1721444,12096287,DATACOM,0,0,1,
1246338,20868501,ONLINETPU,0,0,1,0.0
1975589,2553641,CIC_SAL,0,0,1,
1679589,9741745,NBSC,0,0,1,0.0
2125976,2698955,ONLINE,0,0,1,
1386605,19148609,NBSC,0,0,1,
1363503,19760043,NBSC,0,0,1,
1162961,18740515,ONLINETPU,0,0,1,
1624434,11040593,DIGITAL,0,0,1,0.0
881997,23685215,NBSC,0,0,1,
1519233,4629779,NEWCON,0,0,1,
2292003,20147015,ONLINETPU,0,1,1,
2331810,22662513,,0,0,0,
27170,626149,CIC_SAL,0,0,1,
2329948,4392927,,0,0,0,
285507,19727063,NEWCON,0,0,1,
1907701,9764485,ONLINETPU,0,0,1,
2025157,16651625,DIGITAL,0,0,1,
1928661,23533921,NBSC,0,0,1,
1658821,17452361,ONLINETPU,0,0,1,
1549264,5694685,ONLINETPU,0,0,0,
1892371,22932021,DIGITAL,0,0,1,
1064895,25045425,DIGITAL,0,0,1,0.0
2199598,13566009,NAV,0,0,1,
867850,15495787,NBSC,0,0,1,
2290329,2184235,,0,0,0,
2324538,5752153,CIC_SRV,0,0,1,0.0
2009509,19287935,DIGITAL,0,0,1,
2332606,24877137,NEWCON,0,1,0,
1706109,25128519,ONLINETPU,0,0,1,
1542040,24539267,NBSC,0,1,0,
401027,4875275,NBSC,0,1,1,
957955,23649173,NBSC,0,1,1,
2178865,21899021,NBSC,0,0,1,0.0
1599215,23048843,NBSC,0,0,1,
854482,17656669,NBSC,0,0,1,
1996360,4656763,,0,0,0,
622281,11808027,DATACOM,0,0,1,
361337,4361249,DIGITAL,0,0,1,
385182,24351309,NBSC,0,1,0,
1537932,6529519,ONLINETPU,0,0,1,
892010,20931345,NBSC,0,0,1,
1395,23573293,NBSC,0,0,1,
187014,22595383,ONLINETPU,0,0,1,
742519,20782035,ONLINETPU,0,0,1,
1276990,18484857,NBSC,0,0,1,
1992569,2192351,NBSC,0,0,1,
126491,516039,,0,0,0,
17555,16574019,,0,0,0,
1816740,25101775,ONLINETPU,0,1,0,0.0
2044440,3087965,NBSC,0,0,1,
427150,3828847,NBSC,0,1,1,
2230278,14238541,ONLINETPU,0,0,1,0.0
246297,16313241,NBSC,0,1,0,
734189,23229497,ONLINETPU,0,0,1,0.0
1540387,23771355,DIGITAL,0,0,1,0.0
2339414,8952709,,0,0,0,
231321,12292029,NBSC,0,0,1,
1763133,19608657,DIGITAL,0,0,1,
1287492,24121667,ONLINETPU,0,0,1,
1645697,6877675,,0,0,0,
522367,21803779,ONLINETPU,0,0,1,0.0
1566423,5295963,CIC_SAL,0,1,1,
302414,21784099,ONLINETPU,0,0,1,
1237711,1022187,UNK,0,0,1,
686513,2582411,,0,0,0,
835602,1123369,NAV,0,0,1,
1860669,21710449,NBSC,0,0,1,
1848357,19005609,NBSC,0,1,0,0.0
1685636,13026123,NBSC,0,0,1,0.0
816081,8650107,DIGITAL,0,0,1,
383077,8002159,NBSC,0,0,1,
1841426,21546817,NBSC,0,0,1,
1548314,10391637,NBSCADMIN,0,0,1,
2312829,23165511,NBSC,0,0,1,
467480,1623013,ONLINETPU,0,0,0,
667899,21744327,DIGITAL,0,0,1,
2151763,22794121,NBSC,0,0,1,
154549,22056391,DIGITAL,0,0,1,
686394,8260493,NBSC,0,0,1,
820537,17629351,DIGITAL,0,0,1,
101730,21063285,DIGITAL,0,0,1,
2292895,10811195,,0,0,0,
1456506,22134629,DIGITAL,0,0,1,
1204158,18539389,CST,0,0,1,
2307718,13753017,,0,0,0,
1000132,19157551,NBSC,0,0,1,
405336,25290327,ONLINETPU,0,1,0,
99562,5790431,DATACOM,0,0,1,
43811,3671289,CST,0,1,1,
414586,13982655,DIGITAL,0,0,1,
836231,16351525,,0,0,0,
430599,9576409,,0,0,0,
474141,16517291,UNK,0,0,1,
1044521,15954253,NBSC,0,0,1,
2060221,22898985,NEWCON,0,0,1,0.0
2087588,20337077,CST,0,0,1,
423423,24150269,NBSC,0,0,1,
877725,12528771,ONLINETPU,0,0,1,
964431,21657273,NBSC,0,0,1,
470349,20507675,NBSC,0,0,1,0.0
1237407,6455027,CST,0,0,1,
2264711,22130119,ONLINETPU,0,0,1,
1751933,19125729,NBSC,0,0,1,
935573,23266815,ONLINETPU,0,0,1,0.0
1987535,20468813,NBSC,0,0,1,
161200,21080423,ONLINETPU,0,0,1,
270577,9128173,UNK,0,0,1,
1366838,19745497,NBSC,0,0,1,
729125,18293609,NEWCON,0,0,1,
1789958,13628207,,0,0,0,
2037067,25390121,ONLINETPU,0,1,0,0.0
1771002,4991547,DIGITAL,0,0,1,
865385,24444897,NBSC,0,0,1,0.0
2001945,23770083,ONLINETPU,0,0,1,0.0
2117229,16375407,ONLINETPU,0,0,1,
521639,19761627,NBSC,0,0,1,
1470862,24892463,DIGITAL,0,0,1,0.0
1556999,7202857,NBSC,0,0,1,
1379313,23500633,CIC_SAL,0,0,1,0.0
1903393,21331325,CIC_SAL,0,0,1,
2277088,24691465,ONLINETPU,0,0,1,0.0
2160520,21086991,ONLINETPU,0,0,1,
2013136,19526157,NBSC,0,1,1,
1054865,11918055,,0,0,0,
2163679,7042307,ONLINETPU,0,0,1,
1985077,25346321,ONLINETPU,0,0,1,
48661,22177103,NBSC,0,0,1,
934267,17725101,NBSC,0,1,0,
1213404,25348685,DIGITAL,0,0,1,
1548588,8912159,NBSCADMIN,0,1,0,
1831192,9300925,CST,0,0,1,
1080704,13455019,CIC_SAL,0,0,1,0.0
292603,22409911,CIC_SAL,0,0,1,
30195,12892215,NBSC,0,0,1,
357772,15889913,CST,0,0,1,
1948155,24344731,ONLINETPU,0,0,1,0.0
1589542,18739073,ONLINETPU,0,0,1,0.0
1093383,17604881,NBSC,0,1,0,
1263872,3395289,ONLINETPU,0,0,1,
1158361,23952881,DIGITAL,0,0,1,
1813376,6364521,CST,0,0,1,
813601,21197399,ONLINETPU,0,0,1,
2198921,13299389,NBSC,0,0,1,
1548391,1644483,DIGITAL,0,0,1,
93371,23926407,CIC_SAL,0,0,1,
909588,1195825,CIC_SAL,0,0,1,
355671,7137169,DIGITAL,0,0,1,0.0
1563876,24156955,NBSC,0,1,0,0.0
567500,21347195,NBSC,0,0,1,
11308,21717899,ONLINETPU,0,0,1,0.0
1330953,10090935,CIC_SAL,0,0,1,
1203781,13963541,CST,0,0,1,
1715782,17866517,NBSC,0,0,1,
1496051,18858023,ONLINETPU,0,0,1,0.0
2269487,20823331,ONLINETPU,0,0,1,0.0
1085459,24551807,ONLINETPU,0,0,1,0.0
1482683,13501749,CIC_SAL,0,0,1,
2019418,25490845,ONLINETPU,0,1,0,
727856,11479931,DIGITAL,0,0,1,
1989968,21051943,CONNECTNOW,0,1,1,
2126384,14654461,NBSC,0,1,1,
2251721,21002217,NBSCADMIN,0,0,1,
1881197,7368267,NBSC,0,0,1,
732083,22699161,DIGITAL,0,1,1,
401830,6288591,CIC_SAL,0,0,1,
683600,22566957,ONLINETPU,0,0,1,
2159719,20579733,ONLINETPU,0,0,1,0.0
1528403,12862031,DIGITAL,0,0,1,
799474,21642599,NBSC,0,0,1,
1692885,23124401,NBSC,0,1,1,0.0
1511007,16477009,,0,0,0,
2226628,22609213,NBSC,0,0,1,
1687357,21458793,NBSC,0,0,1,0.0
2231341,17839495,ONLINETPU,0,0,1,
648451,6678439,NBSC,0,0,1,
1914895,5443593,NBSC,0,0,1,0.0
962107,21389993,DIGITAL,0,0,1,
2111394,24363917,NBSC,0,1,0,0.0
1030575,24988625,ONLINETPU,0,1,0,
2312105,23203993,DIGITAL,0,0,1,
547327,12085689,,0,0,0,
609731,25443253,DIGITAL,0,0,1,0.0
259123,8728775,,0,0,0,
799582,22519505,DIGITAL,0,0,1,
1113399,7817141,NBSC,0,0,1,
227250,21497281,NBSC,0,0,1,
1606511,157159,NBSC,0,0,1,
728687,18198109,NBSC,0,0,1,
207015,2574327,CST,0,0,1,
410478,19649809,NBSC,0,0,1,
896581,7266587,DIGITAL,0,0,1,
583491,1554247,DIGITAL,0,0,1,
2090449,18138907,NEWCON,0,1,1,0.0
104458,22308363,NBSC,0,1,1,0.0
1770612,19028337,NBSC,0,0,1,
826146,24340613,NBSC,0,1,0,0.0
1202005,21333809,NBSC,0,0,1,0.0
1926264,22948101,ONLINETPU,0,0,1,
766848,18922787,ONLINETPU,0,0,1,
1762540,25240447,DIGITAL,0,0,1,0.0
145579,19606829,NBSC,0,0,1,
284279,20635831,ONLINETPU,0,0,1,
2318225,6644325,DIGITAL,0,0,1,
987662,9178717,CIC_SAL,0,0,1,
966229,9151831,NEWCON,0,1,1,
1672653,23451397,NBSC,0,0,1,
213832,19839459,NEWCON,0,1,1,
2019352,24880311,NBSC,0,0,1,
1560827,24770457,DIGITAL,0,0,1,
9655,8922239,NBSC,0,1,1,
10108,2445935,ONLINE,0,0,1,
1262097,16096531,NBSC,0,0,1,
1181141,21698931,ONLINETPU,0,0,1,
815256,10514817,ONLINETPU,0,0,1,0.0
1158282,24033449,NBSC,0,0,1,
1854587,25311341,BEC,0,1,0,
1146283,19248717,ONLINETPU,0,1,1,
874364,7441197,NEWCON,0,0,1,
185243,25429857,ONLINETPU,0,0,1,
124207,11328141,NEWCON,0,1,1,
985562,11853951,,0,0,0,
1399869,22266885,DIGITAL,0,0,1,0.0
31792,19522953,DIGITAL,0,0,1,
1978984,21737743,CIC_SAL,0,0,1,
2056230,23967007,CONNECTNOW,0,1,0,0.0
1344687,20578117,NBSC,0,0,1,
455656,2911903,NEWCON,0,0,1,
902388,24224313,NBSC,0,1,0,0.0
1269060,24058865,NBSC,0,0,1,
385220,24497169,ONLINETPU,0,0,1,1.0
1021943,3176669,,0,0,0,0.0
1292687,21823671,ONLINETPU,0,0,1,
207898,10628061,,0,0,0,
1666167,21946539,ONLINETPU,0,0,1,0.0
2036484,18018211,NBSC,0,0,1,
1775054,2039513,,0,0,0,
1582723,21809065,ONLINETPU,0,0,1,
915685,4156949,NBSC,0,0,1,
1682197,9944879,ONLINETPU,0,0,1,
50996,15814871,NBSC,0,0,1,
1927377,25288363,DIGITAL,0,0,1,
1627486,8767511,CST,0,0,1,
1593938,12313451,CST,0,0,1,
1901128,15868517,NAV,0,1,1,0.0
2181444,9321939,NBSC,0,0,1,
2109983,25466467,ONLINETPU,0,0,1,
124609,12241951,CIC_SAL,0,0,1,
790896,24914047,NBSC,0,0,0,0.0
561220,14610355,DIGITAL,0,0,1,
386974,24179095,ONLINETPU,0,0,1,0.0
1285177,23172917,NBSC,0,0,1,
14030,9191243,,0,0,0,
611890,4191901,,0,0,0,0.0
641955,25183481,DIGITAL,0,0,1,
856913,15943699,ONLINETPU,0,0,1,
462997,23455993,CONNECTNOW,0,1,0,
2000321,24684705,NEWCON,0,1,0,
19339,23460635,ONLINETPU,0,0,1,0.0
1316399,21842179,NBSC,0,0,1,
1844570,4056909,CST,0,0,1,
1756231,291329,,0,0,0,
1855573,24440617,NBSC,0,1,0,
396230,18182583,NBSC,0,1,0,
2043072,20838331,NBSC,0,0,1,0.0
1400246,22243127,ONLINETPU,0,0,1,
268479,11831255,,0,0,0,
