,ACCT_ID_M,CVM_TOTAL_BILL_GROSS,CVM_AN_PERIOD_GM,CVM_REV_BILLED_DAYS,CVM_HOURS_WATCHED_TOTAL,CVM_SPORTS_HOURS_WATCHED_TOTAL,CVM_REV_LOYALTY_R_R_AMT
771107,25251495,,,,,,
1506296,24656633,,,,,,
1184636,22888141,,,,,,
1576823,15559451,100.66866666666665,74.39742500000001,352.0,1980.0,,
1108562,13843535,644.0770833333335,290.5302499999999,355.0,2284.5454545454545,,
286100,2832249,417.44744999999995,104.90645999999997,354.0,1331.090909090909,,
1317829,22225549,96.15339999999999,91.23450000000001,153.0,1800.1818181818182,,
367139,24094153,,,,,,
390076,13055603,255.94421666666656,77.33282999999999,358.0,896.9090909090909,,
1037111,22446035,200.51533333333336,144.34465999999995,129.0,644.5454545454545,,
1776497,7255201,92.2041,112.1158,332.0,1854.1818181818182,,
1652156,23281437,,,,,,
2055287,22856369,,,,,,
2215067,22148741,300.69373333333334,199.03133,157.0,10345.818181818182,,
705350,3830557,1102.7114833333335,-95.86985169999971,366.0,3420.909090909091,,
580227,21328503,91.88900000000001,93.246525,350.0,2258.5454545454545,,
981323,20871311,318.61809999999997,132.86262000000005,360.0,752.3636363636364,,
1249252,23797143,,,,,,
2197031,4300385,262.6038333333334,60.84106000000002,362.0,831.8181818181819,,
1321344,24691983,,,,,,
256303,7566943,187.5575,155.29473000000002,366.0,351.27272727272725,,
216615,22126997,120.75821666666666,82.53962500000002,183.0,2786.181818181818,,
37321,22616419,,,,,,
1489021,1655635,,,,,,
1772884,10833415,305.0194833333333,45.828660000000035,358.0,13889.818181818182,,
1911813,24275845,,,,,,
1704327,8276779,228.87961666666675,241.2240400000001,366.0,478.3636363636364,,-43.05
879157,20146103,444.17155,-101.09517999999994,340.0,1519.6363636363637,,
94534,22644371,,,,,,
1497544,4503627,309.5385,143.83429000000007,356.0,623.8181818181819,,
1637633,4552179,324.87489999999997,321.24702,339.0,892.3636363636364,,
82202,9088935,330.4696500000001,14.938799999999995,355.0,1239.2727272727273,,
722758,15851607,271.89918333333327,267.03785,360.0,825.8181818181819,,
483806,11498645,133.07046666666668,64.38392999999999,365.0,3272.181818181818,,
1747216,25304471,,,,,,
1808769,21458629,206.65753333333336,74.14764000000005,332.0,706.5454545454545,,
1084020,23681943,,,,,,
91829,22870147,,,,,,
810639,22965179,,,,,,
441581,24588905,,,,,,
2075834,24538465,,,,,,
1147593,15650373,174.84708333333333,140.49407000000005,337.0,303.27272727272725,,
686687,22933629,123.08116666666666,36.81760749999999,77.0,401.8181818181818,,
2214795,21470843,293.6816666666667,97.64016000000002,366.0,725.4545454545455,,
1771536,7391355,619.9069000000001,-81.32444000000002,358.0,1811.6363636363637,,
2044309,10059501,213.44208333333324,77.86989,366.0,7137.454545454545,,
772204,25282085,,,,,,
783908,15739643,76.30356666666667,132.8634,365.0,1150.0,,
639810,20198695,447.29295,-82.75406999999996,351.0,1557.6363636363637,,
314105,4469331,,,,,,
1655309,23161653,,,,,,
1780727,1373723,,,,,,
818928,22317311,89.9592,21.169352299999996,103.0,176.72727272727272,,
656112,17446075,108.63601666666666,96.4861,366.0,138.54545454545453,,
2258775,25213149,,,,,,
36543,25517701,,,,,,
156152,14860491,330.9354,23.41140999999996,357.0,1271.4545454545455,,
458173,24810355,,,,,,
1242189,14241907,516.0125833333333,-127.44115999999987,365.0,1869.2727272727273,,
1442377,10050245,469.61623333333335,397.86197000000004,366.0,1563.6363636363637,,
1051189,22250927,150.21573333333333,-102.2242,168.0,364.54545454545456,-693.6639253333334,
1587844,19369975,208.55566666666675,-59.35793999999998,345.0,402.54545454545456,-657.4358373333332,
1670175,25085631,,,,,,
1563800,23387511,,,,,,
1420355,1169823,275.7388833333333,83.38049999999996,346.0,885.4545454545455,,
1892783,23584973,,,,,,
1360812,25156667,,,,,,
2005510,1281421,289.57666666666677,136.78796,337.0,709.6363636363636,,
749570,8190369,219.03441666666666,166.37704000000005,348.0,703.4545454545455,,
2207966,10292565,432.92968333333334,118.41733000000002,358.0,1395.090909090909,,
1758620,13636145,56.70323333333332,69.37080999999999,311.0,4.909090909090909,,
1083181,22721981,,,,,,
2001824,22893989,,,,,,
2308539,9834319,376.43593333333337,244.36206,330.0,1192.7272727272727,,
1960591,13272741,383.57163333333347,30.26352999999998,366.0,1455.8181818181818,,
34459,15802409,246.86271666666667,163.68533000000005,366.0,612.1818181818181,,
163201,12864821,158.77226666666667,181.54755,355.0,4464.545454545455,,
508429,1810563,205.48021666666668,119.51836000000002,355.0,443.45454545454544,,
2330842,23132593,,,,,,
1081885,12073311,275.3782833333333,234.95634,338.0,819.8181818181819,,
238548,25296581,,,,,,
1058231,18159621,120.73415,53.84038,366.0,411.8181818181818,,
1503851,24292585,,,,,,
1172063,3114841,384.22721666666666,210.97589,339.0,1445.4545454545455,,
1183019,21307041,205.11943333333332,57.56014000000001,309.0,617.4545454545455,,
4633,22993629,,,,,,
778639,22404841,221.73028333333332,136.22505,141.0,707.4545454545455,,
1559902,25294735,,,,,,
729188,12197477,70.85625,50.768159999999995,348.0,96.54545454545455,,
1161476,10705281,310.13956666666667,147.3598,349.0,658.3636363636364,-669.1636053333333,
761386,24038073,,,,,,
1079725,1584593,250.91873333333328,12.190099999999996,334.0,12411.818181818182,,
1804207,25327071,,,,,,
133939,8835179,84.03558333333335,109.071325,354.0,1456.3636363636363,,
548762,10387201,386.6867833333333,226.41736999999992,365.0,1254.1818181818182,,
976721,23395297,,,,,,
790602,24525699,,,,,,
657247,4029617,234.67629999999994,215.83449,352.0,652.3636363636364,,
629494,12017117,356.2453666666667,2.153239999999979,366.0,15906.545454545454,,
2151167,24428425,,,,,,
1397634,24963919,,,,,,
1452412,23826641,,,,,,
2296529,24705213,,,,,,
50837,22371019,46.7682,78.222825,132.0,289.09090909090907,,
492455,19734811,176.5094,80.287625,365.0,5202.0,,
2040399,24387273,,,,,,
370378,23892811,,,,,,
392611,22351397,341.02350000000007,-134.10340999999997,86.0,1406.1818181818182,-1317.0666666666666,
1148120,6769523,231.93743333333336,98.635,366.0,658.0,,
1988290,17228461,144.36653333333334,107.30833999999999,364.0,303.6363636363636,,
122493,17118777,276.1694,98.16780999999992,352.0,11334.363636363636,,
851407,19212549,191.239,62.79047500000003,365.0,5707.272727272727,,
789200,22915733,,,,,,
797642,10624177,342.20115000000004,35.609049999999954,366.0,15189.09090909091,,
2312615,24231565,,,,,,
2017313,21652739,45.8425,57.2133,278.0,564.5454545454545,,
10402,21571787,99.09466666666668,104.291225,112.0,1820.5454545454545,,
1175219,18752601,,,,,,
1568331,5101711,468.55693333333335,123.45106999999996,366.0,1560.3636363636363,,
807242,24351173,,,,,,
2333617,24883071,,,,,,
906663,6457601,290.82711666666677,77.8707,347.0,813.8181818181819,-131.2,
152482,19996637,498.8788333333335,-105.46848999999996,365.0,1514.3636363636363,,
2209852,15769137,540.7414666666667,127.85644,342.0,2051.6363636363635,,
553865,25315675,,,,,,
2126198,17175059,165.2761666666667,98.25731999999999,332.0,478.1818181818182,,
788563,25190771,,,,,,
1358171,25245963,,,,,,
685529,1527459,194.50658333333334,133.46523,366.0,360.3636363636364,,
1826076,20419849,502.19894999999997,205.75113000000007,354.0,1285.090909090909,,
1929651,24929945,,,,,,
1732572,1690399,323.52066666666667,161.81283,345.0,1186.7272727272727,,
1468512,22742463,,,,,,
1932363,11905169,527.4278666666667,370.24858,338.0,1197.6363636363637,,
706510,11422751,314.6716,-55.79722999999997,351.0,862.3636363636364,,
1012497,24265461,,,,,,
2135246,20878623,419.0538666666668,147.17385000000004,331.0,1342.909090909091,,
954155,22890647,,,,,,
2157473,14523231,430.3560166666667,36.426119999999884,355.0,1780.5454545454545,,
1656803,20216873,99.96948333333334,75.42805000000001,358.0,1921.4545454545455,,
117520,17599005,134.39600000000002,109.6078,357.0,3976.0,,
1348184,21659207,330.15933333333334,117.73359999999992,276.0,1178.1818181818182,,
1747123,24074333,,,,,,
369625,24574365,,,,,,
1614037,24776593,,,,,,
493172,17250289,170.98395000000002,103.83905000000001,273.0,5230.0,,
44390,18700859,205.93123333333332,111.87897,366.0,562.7272727272727,,
39331,23049685,,,,,,
1465552,14795967,486.0779166666667,0.44558000000012044,335.0,1657.6363636363637,,
187623,23706009,,,,,,
441534,23969809,,,,,,
440926,23277851,,,,,,
1534547,16581659,110.29476666666666,61.171405,339.0,1486.3636363636363,,
1401569,22441517,497.48573333333337,326.5237165,179.0,1488.909090909091,,
2301007,21949999,120.07861666666668,45.64127285,166.0,218.36363636363637,-184.60659723809522,
43416,20276561,154.52613333333332,73.76120999999999,340.0,397.8181818181818,,
2143309,12099967,225.45619999999997,66.57333000000001,366.0,8281.272727272728,,
1907976,25201211,,,,,,
968879,17832167,141.83286666666663,73.00389000000001,366.0,417.45454545454544,,
2054852,6248627,295.1983666666667,136.21820999999997,362.0,1306.0,,
491330,10510325,105.71594999999998,86.10704999999999,343.0,2264.909090909091,,
1610871,21262511,525.3623333333334,110.19594,366.0,2342.0,,
501995,19440737,347.34825,159.90871999999993,357.0,757.6363636363636,,
2303414,4206917,438.53638333333333,119.31524999999996,348.0,14032.363636363636,,
809371,23192457,,,,,,
1892071,24746039,,,,,,
98319,794833,358.88733333333334,290.7198699999999,348.0,1278.1818181818182,,
1072908,14245427,139.5208,-329.96599999999995,357.0,305.45454545454544,-438.9163306666667,
1146522,21660775,245.98311666666666,13.564929999999983,274.0,866.5454545454545,,
2326151,21769105,145.2769666666667,60.76104,274.0,396.72727272727275,,
1467210,23508407,,,,,,
862949,23021721,,,,,,
282344,10760525,124.09808333333336,102.0104,366.0,3393.6363636363635,,
818082,24514039,,,,,,
273604,22797385,147.04320000000004,83.15459572094305,38.0,399.27272727272725,,
2144613,18197511,428.74284999999986,140.82599999999996,334.0,1614.5454545454545,,
2018709,25235347,,,,,,
2168222,23237105,,,,,,
566722,18579735,124.23408333333333,78.71888000000001,365.0,3853.090909090909,,
581537,3562323,120.64491666666665,77.44862499999998,361.0,2828.909090909091,,
2221269,23201243,,,,,,
920875,25488679,,,,,,
1458387,19858331,359.9682833333333,131.20883,366.0,812.3636363636364,,
234511,3896859,570.4869833333333,150.81929999999997,356.0,1865.4545454545455,,
1159087,22776347,,,,,,
59596,25088631,,,,,,
1036419,4514663,390.69346666666667,-4.992069999999902,365.0,1150.3636363636363,,
456736,5895355,271.91889999999995,285.74903000000006,366.0,604.0,,
727261,21812131,123.64461666666666,90.5132116,273.0,234.36363636363637,,
1957041,6324181,166.2574,113.09640999999998,348.0,417.09090909090907,,
30554,16481971,43.7619,83.04075,347.0,213.0909090909091,,
2219856,23270703,,,,,,
582957,20516241,828.9231666666668,220.08023,352.0,2847.090909090909,,
682269,24524393,,,,,,
2329925,16224855,245.73316666666665,91.40305999999997,351.0,727.2727272727273,,
1757352,16478039,137.9979166666667,94.37321,366.0,337.6363636363636,,
1303298,24873733,,,,,,
152233,112301,403.15263333333337,33.226810000000015,345.0,1540.7272727272727,,
1850939,11480241,315.05963333333335,251.07611000000003,345.0,12648.0,,
279587,24349257,,,,,,
1625709,5736095,110.89683333333336,111.11301,366.0,214.1818181818182,,
279004,23531819,,,,,,
2317942,20982943,475.3374166666667,209.80590000000007,342.0,1719.090909090909,,
1676264,18234935,125.6545,69.08627000000001,348.0,330.54545454545456,,
1564822,17146467,475.9449833333333,-57.45142000000002,365.0,22106.727272727272,,
1459718,50087,566.6015333333334,-72.71139000000002,312.0,1672.5454545454545,,
380032,15491633,486.10314999999997,233.92505,339.0,1591.090909090909,,
682645,23985511,,,,,,
585167,1803155,105.3133833333333,62.66737999999998,339.0,235.8181818181818,,
447536,18894285,119.4627,78.62653,343.0,3546.7272727272725,,
1457053,1602557,365.1980666666666,309.29410000000007,366.0,1288.909090909091,,
780091,3582237,59.3264,70.71144,274.0,17.818181818181817,,
1491204,7301667,152.07461666666669,129.82358,366.0,376.72727272727275,,
2114496,25479099,,,,,,
1534678,19784879,149.03599999999997,66.94511000000003,353.0,440.72727272727275,,
76396,25333281,,,,,,
208427,19922265,151.29501666666667,88.505725,353.0,4030.7272727272725,,
1461923,13749647,235.68213333333333,109.67128999999998,339.0,866.3636363636364,,
926401,15499053,177.60983333333334,70.17479999999999,346.0,609.4545454545455,,
1758417,13330303,149.92658333333333,-96.67314000000003,366.0,238.1818181818182,-1054.3547392941177,-40.26000000000001
479515,22940883,,,,,,
542160,15968043,211.68006666666676,128.10931000000002,366.0,435.27272727272725,,
390402,2509985,249.85571666666667,89.07818,355.0,766.9090909090909,,
246249,1130377,191.29606666666666,39.394069999999985,366.0,618.7272727272727,,
2346093,7743767,232.82126666666662,202.08103,337.0,752.7272727272727,,
529200,11636121,308.8267,86.33610999999999,366.0,1157.8181818181818,,
1236508,10724047,379.0459333333333,41.85222000000001,345.0,1347.090909090909,,
1998796,21258613,73.5295,80.69847,365.0,113.27272727272727,,
562049,18139137,149.79838333333336,84.95003,344.0,4651.272727272727,,
306188,21211143,403.54845,210.98319999999993,352.0,13719.636363636364,,
136653,6518899,188.17691666666667,153.55135,341.0,498.72727272727275,,
131339,22936473,,,,,,
1460431,10226667,467.16903333333335,-32.29030000000009,366.0,22277.272727272728,,
1154443,16592613,262.9525,193.9538000000001,355.0,792.0,,
1602668,10752265,392.0546,102.09303000000001,346.0,1458.7272727272727,,
1210073,12028567,212.71021666666664,-297.85825,366.0,587.2727272727273,-1672.5333333333333,
1714100,338187,350.39733333333334,337.49944,366.0,876.5454545454545,,
1416821,25011929,,,,,,
1532668,10256269,495.6434166666666,54.28704000000005,311.0,1385.6363636363637,-171.93318399999995,
1804498,3116339,164.48445,135.53314,345.0,414.0,,
937725,24311471,,,,,,
149830,23271959,,,,,,
1178059,25554511,,,,,,
143585,10908317,324.04435,62.24775999999997,364.0,1034.0,-180.8,
758242,4925503,675.6265333333333,440.54117000000014,366.0,2318.5454545454545,,
1925483,11691263,426.07081666666664,179.33926000000002,355.0,1376.3636363636363,,
2154304,22655753,127.47640000000003,135.79166231275002,49.0,3000.213414545455,,
1423799,21598763,451.7716666666667,222.60679499999992,344.0,1231.8181818181818,,
251505,14820499,243.38536666666667,-33.56016999999995,355.0,511.27272727272725,-640.9025837333334,
878420,8021149,244.86708333333334,55.36854,355.0,774.3636363636364,,
520627,25086795,,,,,,
2323710,7436697,38.297850000000004,83.90232499999998,354.0,64.72727272727273,,
707653,17108507,213.97811666666664,62.11810999999998,343.0,7834.363636363636,,
1430453,24381183,,,,,,
1881919,14495757,177.13705000000002,149.48331000000002,366.0,242.9090909090909,,
895212,22464317,120.95720000000001,92.99716,90.0,295.27272727272725,,
859307,18855747,2230.3112666666666,946.25807,366.0,7930.727272727273,,
1718994,8195257,253.22910000000002,183.26606,366.0,759.8181818181819,,
231785,5151041,361.1573666666668,283.35241000000013,366.0,1125.6363636363637,,
1429569,18220481,588.2160333333334,153.24522,365.0,1498.909090909091,,
2171478,16417909,68.53675,61.4463,350.0,903.8181818181819,,
641947,23936671,,,,,,
605737,25199451,,,,,,
280774,13798095,741.7309333333333,48.05882500000002,338.0,29339.81818181818,,
526527,818299,159.04486666666665,72.75710000000002,353.0,418.1818181818182,,
2248642,851871,165.39571666666666,28.478289999999987,361.0,505.8181818181818,,
2189078,19312357,190.21769999999995,100.57338999999996,349.0,6279.272727272727,,
1944361,16507569,242.8298,57.98032,351.0,8760.545454545454,,
804838,3471343,269.21398333333326,10.335519999999988,366.0,1173.6363636363637,,
163688,16089483,220.86333333333334,91.15739,364.0,510.90909090909093,,
774408,23293129,,,,,,
938367,24863961,,,,,,
2214198,2635931,358.11543333333344,224.61544000000004,362.0,15814.727272727272,,
2319547,2977803,361.28503333333333,2.0939700000000094,348.0,15076.90909090909,,
2249406,16438709,85.49366666666667,47.35734,346.0,152.0,,
1680050,19641177,147.3692333333333,88.28825,336.0,3892.3636363636365,,
2221801,24598245,,,,,,
1987644,18861541,249.28803333333323,-2.1047699999999883,345.0,797.4545454545455,-164.86410399999994,
1120517,25177929,,,,,,
1262296,14951509,125.1961,117.7614,343.0,316.90909090909093,,
1487861,1922747,,,,,,
855084,13308643,392.8380499999999,118.11885,320.0,1354.7272727272727,,
1018835,12395461,1855.80385,772.4947699999999,338.0,6809.272727272727,,
783455,10364377,354.97161666666665,19.713570000000004,366.0,1595.8181818181818,,
181142,5702543,256.78895,60.84349,357.0,861.8181818181819,,
734142,24640967,,,,,,
1091941,2609081,164.24121666666667,129.0285,365.0,410.54545454545456,,
2272220,18013265,322.38476666666674,89.76823000000007,345.0,1044.909090909091,,
1705331,13569683,745.7836333333333,588.8485900000001,366.0,2910.909090909091,,
119844,13678485,103.15438333333331,79.52675,366.0,2207.4545454545455,,
956277,23265483,,,,,,
1668705,11546049,200.4938,158.49089,359.0,557.8181818181819,,
349832,25121919,,,,,,
80675,21968747,199.6566666666666,68.76758999999997,225.0,447.6363636363636,,
1487111,25220189,,,,,,
181400,11722557,405.81960000000004,93.33820999999998,366.0,1244.0,,
895896,20186851,455.44176666666675,10.01651000000004,366.0,1598.0,,
758295,1447877,121.11616666666664,99.59429000000002,352.0,300.3636363636364,,
1793865,21151895,206.1660166666666,83.96715999999999,359.0,643.4545454545455,,
1387061,20974003,124.34638333333332,83.03694999999998,313.0,2913.818181818182,,
1042715,19248855,280.3886166666667,57.03357500000002,365.0,9587.818181818182,,
2191355,8019387,324.107,-419.4456800000001,366.0,1167.090909090909,-2109.6,
