,ACCT_ID_M,DAYS_LAST_LOGIN,NUM_LOGINS_6M,NUM_WKDAY_LOGIN_6M,NUM_WKEND_LOGIN_6M,Measures.Call_Duration_mean,Measures.Call_Duration_min,Measures.Call_Duration_max,DEPT_Retention Inbound,DEPT_Retention Outbound,MAX_RING_DURATION_6M,MAX_TALK_DURATION_3M,NUM_INTERACTION_3M,EMAIL_T1_ISP_FLG,EMAIL_T2_ISP_FLG,EMAIL_WEBMAIL_FLG
113328,23775147,58.0,2,2,0,200.0,100.0,300.0,0.0,0.0,,,1,0,0,1
2280544,19050147,45.0,2,2,0,1026.5,699.0,1354.0,0.0,0.0,4.0,699.0,2,0,0,1
721784,8450001,,0,0,0,,,,,,,,0,0,0,0
1856385,24191273,70.0,12,5,7,589.4444444444445,31.0,2175.0,0.0,0.0,,,3,0,0,1
2167053,25520287,19.0,1,0,1,,,,,,,,0,0,0,0
559313,16500787,,0,0,0,,,,,,,,0,0,0,0
999054,19272107,202.0,0,0,0,797.0,408.0,1428.0,0.0,0.0,634.0,484.0,6,0,0,1
231619,3550921,13.0,8,7,1,,,,,,,,0,0,0,1
803577,18918733,50.0,2,2,0,,,,,,,,0,0,0,1
1348144,12565321,104.0,4,2,2,,,,,,,,0,0,0,1
2117858,2163135,,0,0,0,,,,,,,,1,0,0,1
1363995,4414759,1583.0,0,0,0,,,,,,,,0,0,0,1
455609,2163705,17.0,3,1,2,,,,,,,,1,0,0,1
660060,23646765,209.0,0,0,0,407.4444444444445,65.0,1293.0,0.0,0.0,,,1,0,0,0
841639,22115439,45.0,1,1,0,,,,,,,,0,0,0,1
20800,24296425,,0,0,0,,,,,,,,0,0,0,1
2291958,16312245,83.0,2,2,0,,,,,,,,2,0,0,1
2061923,7112617,,0,0,0,,,,,,,,0,0,0,0
664309,24062405,,0,0,0,,,,,,,,0,0,0,1
395916,4465491,421.0,0,0,0,,,,,,,,1,0,0,0
536826,23979225,142.0,2,2,0,,,,,,,,1,0,0,1
609195,25222853,60.0,1,0,1,,,,,,,,3,0,0,1
1912860,23629881,,0,0,0,,,,,,,,0,0,0,1
1891691,22730203,428.0,0,0,0,,,,,,,,1,0,0,1
2167406,22808159,24.0,1,1,0,,,,,,,,6,0,1,0
1227759,13740059,,0,0,0,,,,,,,,1,0,0,0
2311571,4628033,116.0,2,0,2,,,,,,,,0,1,0,0
1543024,25229697,78.0,1,1,0,,,,,,,,1,0,0,1
692445,16134623,,0,0,0,,,,,,,,0,0,0,0
900183,23800895,353.0,0,0,0,,,,,,,,0,0,0,1
284546,1450155,989.0,0,0,0,,,,,,,,1,0,0,1
467352,10171215,904.0,0,0,0,,,,,,,,2,0,0,1
724725,1701175,951.0,0,0,0,,,,,,,,1,0,0,1
1313355,3706309,337.0,0,0,0,,,,,,,,3,0,0,1
1665026,11440959,,0,0,0,,,,,,,,0,0,0,0
608930,25226023,,0,0,0,631.0,446.0,816.0,0.0,0.0,,,2,0,0,1
1614155,25420447,,0,0,0,,,,,,,,2,0,0,1
1831457,18534873,,0,0,0,,,,,,,,0,0,0,1
2245572,17444237,11.0,19,12,7,,,,,,,,0,0,0,0
95971,23667735,,0,0,0,,,,,,,,0,0,0,1
2181413,21898969,,0,0,0,,,,,,,,2,0,0,0
1907550,19114415,1580.0,0,0,0,,,,,,,,0,0,0,1
982460,3137395,,0,0,0,,,,,,,,2,0,0,0
17971,24983467,48.0,2,2,0,,,,,,,,0,0,0,1
1007507,3592623,1683.0,0,0,0,,,,,,4.0,,1,1,0,0
587353,24112333,302.0,0,0,0,671.25,384.0,1132.0,0.0,0.0,,,3,0,0,1
369001,23495305,1.0,22,18,4,1275.0,1275.0,1275.0,0.0,0.0,,,0,0,0,1
1941972,3289925,1771.0,0,0,0,,,,,,,,0,0,0,1
517714,25196127,83.0,1,1,0,,,,,,,,0,0,0,1
1157504,19588529,1208.0,0,0,0,,,,,,,,2,0,0,1
957674,25604943,1.0,1,1,0,326.0,46.0,606.0,0.0,2.0,,,3,0,0,1
2107211,5301093,1724.0,0,0,0,,,,,,,,0,0,0,1
1047450,23487021,,0,0,0,,,,,,5.0,,0,0,0,1
1653328,23921889,,0,0,0,,,,,,4.0,,0,0,0,0
1941821,2936335,,0,0,0,1143.0,1125.0,1161.0,0.0,0.0,0.0,0.0,5,0,0,0
464334,6442631,,0,0,0,,,,,,,,3,0,0,0
1239356,19713689,1146.0,0,0,0,,,,,,,,0,0,0,1
1087406,24950863,17.0,4,4,0,,,,,,,,2,0,0,1
1686308,392767,,0,0,0,,,,,,,,0,0,0,0
357783,5170225,,0,0,0,,,,,,,,0,0,0,0
591080,23586177,27.0,1,1,0,,,,,,,,0,1,0,0
2221736,24817587,,0,0,0,,,,,,460.0,,0,0,1,0
2062124,8703,575.0,0,0,0,,,,,,,,0,0,0,1
1059647,1701473,99.0,2,2,0,,,,,,7.0,,0,0,0,1
20174,25130307,,0,0,0,,,,,,,,0,0,0,1
2345973,18202349,21.0,13,13,0,,,,,,,,2,0,0,1
1026195,5188893,1186.0,0,0,0,,,,,,,,1,0,0,1
713858,9149173,,0,0,0,,,,,,,,0,0,0,0
702010,4800267,1072.0,0,0,0,,,,,,,,1,0,0,1
727340,12824325,,0,0,0,,,,,,,,2,1,0,0
274997,11659051,168.0,1,1,0,,,,,,,,2,0,0,0
1042440,13890591,9.0,15,8,7,,,,,,,,5,0,0,1
1493929,17589107,,0,0,0,,,,,,,,1,0,0,0
930140,8292393,,0,0,0,,,,,,,,1,0,0,0
2292521,14649641,1923.0,0,0,0,,,,,,,,0,0,0,1
2248350,16281377,,0,0,0,654.0,654.0,654.0,0.0,0.0,,,2,0,0,0
2311747,2884637,,0,0,0,,,,,,886.0,441.0,1,0,0,0
1762203,23575013,340.0,0,0,0,,,,,,,,2,0,0,0
1068636,25095807,93.0,1,1,0,,,,,,34.0,527.0,3,0,0,1
930130,13297915,484.0,0,0,0,,,,,,,,0,0,1,0
1943211,18700375,430.0,0,0,0,,,,,,,,0,1,0,0
1821660,12887795,458.0,0,0,0,,,,,,,,5,0,0,1
167779,24094415,57.0,5,5,0,807.4,93.0,1759.0,0.0,0.0,,,0,0,0,0
2005686,1578745,,0,0,0,,,,,,,,0,0,0,0
1991189,18306405,,0,0,0,,,,,,,,1,0,0,0
2306515,13156265,1053.0,0,0,0,641.9,27.0,3454.0,0.0,0.0,2.0,,0,1,0,0
1331879,4529325,,0,0,0,,,,,,,,1,0,1,0
2313603,23635763,23.0,8,6,2,,,,,,,,0,0,0,1
662685,24990069,17.0,2,2,0,,,,,,,,0,0,0,1
783344,5713995,,0,0,0,,,,,,,,2,0,0,0
1768655,1241157,1414.0,0,0,0,,,,,,,,0,0,0,1
2321220,20752425,,0,0,0,77.6,26.0,177.0,0.0,0.0,,,0,0,0,1
1720365,28019,,0,0,0,,,,,,,,1,0,0,0
1617547,24842161,,0,0,0,,,,,,,,0,0,0,0
392137,8819689,281.0,0,0,0,,,,,,,,1,0,0,1
1983823,24473721,,0,0,0,468.0,468.0,468.0,0.0,0.0,,,0,0,0,0
1154806,412813,,0,0,0,,,,,,,,0,0,0,0
1440912,20594235,926.0,0,0,0,,,,,,,,1,0,0,0
88050,13968415,1788.0,0,0,0,553.8,19.0,935.0,0.0,0.0,,,4,0,0,1
1402414,21119925,54.0,3,2,1,,,,,,,,0,0,0,1
124891,11821063,59.0,1,1,0,,,,,,,,0,1,0,0
790783,25599975,,0,0,0,255.75,67.0,530.0,1.0,0.0,,,0,0,0,0
1966151,25272337,72.0,5,4,1,,,,,,,,3,0,0,1
912561,17055739,61.0,2,0,2,,,,,,,,0,0,0,1
295541,23728289,212.0,0,0,0,233.5,215.0,252.0,0.0,0.0,,,0,0,0,1
1175308,24234385,,0,0,0,,,,,,,,1,0,0,1
1098731,17132893,,0,0,0,,,,,,,,1,0,0,0
848551,25399457,35.0,1,1,0,,,,,,,,1,0,0,1
2215274,19190277,45.0,1,1,0,,,,,,,,1,0,0,0
22315,24537661,70.0,5,5,0,550.3333333333334,301.0,696.0,0.0,0.0,1174.0,0.0,3,0,0,1
175819,22856553,525.0,0,0,0,,,,,,,,1,0,0,1
2266681,21664493,,0,0,0,1930.5,28.0,3833.0,0.0,0.0,,,2,0,0,0
2336504,18843503,67.0,1,0,1,,,,,,,,1,0,0,1
821141,14082671,107.0,2,2,0,,,,,,,,1,0,0,1
1729706,69703,,0,0,0,,,,,,,,0,1,0,0
1122118,23939029,,0,0,0,,,,,,,,0,0,0,0
2233855,4451777,479.0,0,0,0,,,,,,,,1,1,0,0
869816,20277627,,0,0,0,,,,,,,,1,0,0,0
387665,22924315,28.0,8,7,1,,,,,,,,4,0,1,0
214694,21052257,50.0,3,3,0,843.8333333333335,18.0,2300.0,0.0,0.0,,,8,0,0,1
924829,21415387,59.0,1,1,0,,,,,,,,4,0,0,1
1040549,19068913,129.0,1,1,0,,,,,,,,2,0,0,1
202664,23370057,842.0,0,0,0,,,,,,,,4,0,0,1
3698,24167271,3.0,7,7,0,,,,,,,,3,0,0,1
2284465,7946961,,0,0,0,,,,,,,,3,0,0,0
2273212,14318839,315.0,0,0,0,890.5,298.0,1483.0,0.0,0.0,,,0,1,0,0
1445425,8580693,105.0,2,2,0,508.0,508.0,508.0,0.0,0.0,,,0,0,0,0
1749098,13516091,,0,0,0,,,,,,,,0,0,0,0
1089825,2485661,,0,0,0,,,,,,,,0,0,0,0
930333,19286593,,0,0,0,,,,,,,,0,0,0,1
1368267,14770843,,0,0,0,,,,,,,,0,0,0,0
1932481,25001227,,0,0,0,164.0,35.0,293.0,0.0,0.0,,,0,0,0,0
1874170,25404103,,0,0,0,661.3333333333334,141.0,1091.0,0.0,0.0,,,3,0,0,1
702819,21828935,,0,0,0,1464.0,1464.0,1464.0,0.0,0.0,,,7,0,0,0
1303409,25006273,107.0,1,1,0,,,,,,,,0,0,0,1
247972,19042901,,0,0,0,300.0,78.0,448.0,0.0,0.0,,,0,0,0,1
216441,17996493,,0,0,0,,,,,,,,1,0,0,1
279040,25363769,,0,0,0,,,,,,,,2,0,0,1
1405026,23842571,413.0,0,0,0,,,,,,,,2,0,0,0
2159986,15775297,162.0,7,7,0,,,,,,,,0,0,0,1
1431308,24474137,101.0,2,2,0,493.1875,23.0,2740.0,0.0,0.0,,,1,0,0,1
1986533,25303857,,0,0,0,,,,,,,,2,0,0,0
357600,7247663,577.0,0,0,0,,,,,,,,0,0,0,1
2240822,3709743,,0,0,0,,,,,,,,0,0,0,1
2079739,21755939,,0,0,0,,,,,,,,2,0,0,0
786568,13779877,59.0,1,1,0,,,,,,,,0,0,0,1
1297639,13412195,,0,0,0,,,,,,,,0,0,0,1
56314,24888203,25.0,27,24,3,544.6666666666666,133.0,1189.0,0.0,0.0,,,1,0,0,1
1309955,19422799,,0,0,0,,,,,,644.0,,1,0,1,0
1338556,20236053,10.0,1,1,0,,,,,,,,0,0,0,1
96043,25080419,79.0,3,3,0,,,,,,,,2,0,0,1
149512,24824159,,0,0,0,276.0,151.0,401.0,0.0,0.0,3.0,,0,0,0,1
580121,10816693,,0,0,0,,,,,,,,0,0,0,1
2183761,24126905,,0,0,0,426.0,426.0,426.0,0.0,0.0,,,0,0,0,0
1813794,14726329,2149.0,0,0,0,,,,,,,,1,0,0,1
1064826,24078575,76.0,3,3,0,,,,,,,,2,0,0,1
2085831,19190297,522.0,0,0,0,,,,,,,,1,0,0,1
1096823,11237835,,0,0,0,322.0,322.0,322.0,0.0,0.0,,,0,0,0,1
2336727,22523257,,0,0,0,413.5,182.0,645.0,0.0,0.0,,,3,0,0,1
2136449,15167893,879.0,0,0,0,,,,,,,,1,0,0,1
546657,6185055,,0,0,0,,,,,,,,0,0,0,0
2058176,25480493,,0,0,0,805.0,805.0,805.0,0.0,0.0,,,2,0,0,1
1737011,9873185,,0,0,0,,,,,,,,1,0,0,1
1316608,22033313,,0,0,0,,,,,,,,0,0,0,1
1756492,10044397,173.0,2,0,2,,,,,,,,2,1,0,0
493789,2038499,,0,0,0,,,,,,,,0,0,0,0
1023917,7863999,,0,0,0,,,,,,,,0,1,0,0
593706,12046661,,0,0,0,,,,,,,,1,0,0,0
1599380,24365969,32.0,3,1,2,406.33333333333326,39.0,797.0,0.0,1.0,63.0,799.0,5,0,0,1
2013713,17274245,226.0,0,0,0,,,,,,,,4,1,0,0
1264312,21682631,1114.0,0,0,0,,,,,,,,0,0,0,0
3109,23300037,359.0,0,0,0,,,,,,,,0,0,0,1
249692,21901541,,0,0,0,,,,,,,,2,0,0,1
2089320,17059719,267.0,0,0,0,,,,,,,,2,0,0,1
944129,20218625,58.0,10,10,0,,,,,,,,5,0,0,1
804584,21686301,874.0,0,0,0,,,,,,,,0,0,0,0
1685193,22412123,24.0,1,1,0,,,,,,,,1,0,0,0
1939990,10500867,,0,0,0,,,,,,,,0,0,0,1
278111,23807945,62.0,2,2,0,,,,,,,,1,0,0,1
915307,21748819,24.0,1,1,0,,,,,,,,0,0,0,0
1378569,22809187,212.0,0,0,0,,,,,,,,0,0,0,0
604022,3003163,,0,0,0,,,,,,,,1,0,0,0
437769,2682925,,0,0,0,,,,,,,,0,0,0,0
2006647,17824713,,0,0,0,,,,,,,,0,0,0,1
371731,22802043,281.0,0,0,0,647.0,647.0,647.0,0.0,0.0,,,7,0,0,1
380958,7056007,318.0,0,0,0,,,,,,2495.0,381.0,1,0,0,1
805097,10699225,,0,0,0,,,,,,,,1,0,0,0
828012,25318227,,0,0,0,,,,,,,,0,0,0,0
1649204,19353511,1216.0,0,0,0,,,,,,,,0,0,0,0
836574,10865685,,0,0,0,,,,,,,,0,0,0,0
846517,24554263,231.0,0,0,0,2347.0,2347.0,2347.0,0.0,0.0,,,2,0,0,1
467221,20936191,127.0,4,4,0,,,,,,,,0,0,0,1
2093717,24980371,,0,0,0,,,,,,,,0,0,0,1
874166,18465439,,0,0,0,,,,,,,,0,0,0,0
413884,2940927,,0,0,0,,,,,,,,0,1,0,0
395628,21554861,62.0,3,3,0,,,,,,,,3,0,0,1
1539363,6847805,,0,0,0,,,,,,,,0,0,0,0
2121325,4242511,318.0,0,0,0,,,,,,,,1,0,0,1
420813,16864625,1198.0,0,0,0,,,,,,,,3,0,0,1
1736450,14035447,,0,0,0,,,,,,,,3,0,0,1
250367,10058905,1403.0,0,0,0,776.0,776.0,776.0,0.0,0.0,,,0,0,0,1
866230,22850985,,0,0,0,,,,,,,,0,0,0,1
1440476,11945005,,0,0,0,,,,,,,,0,1,0,0
847898,23570863,299.0,0,0,0,,,,,,,,2,0,0,1
495715,25118619,,0,0,0,1236.0,1236.0,1236.0,0.0,0.0,1076.0,1013.0,0,0,0,0
819168,7248033,146.0,2,2,0,,,,,,,,1,0,0,1
43912,2686303,1969.0,0,0,0,550.8571428571429,20.0,1641.0,0.0,0.0,,,5,1,0,0
979012,18019129,402.0,0,0,0,,,,,,,,0,0,0,1
1224505,9229217,37.0,1,1,0,,,,,,,,0,0,0,1
276451,22980277,,0,0,0,,,,,,,,4,0,0,1
2277530,23422847,,0,0,0,,,,,,,,0,0,0,1
1995322,24309133,,0,0,0,645.5,182.0,1109.0,0.0,0.0,,,0,0,0,1
158436,18934109,925.0,0,0,0,,,,,,4.0,,0,0,0,1
1279779,11066131,1245.0,0,0,0,,,,,,,,2,0,0,1
656585,12624163,,0,0,0,,,,,,,,0,0,0,0
2008798,11530489,,0,0,0,,,,,,,,1,0,0,1
824536,19741635,15.0,5,5,0,,,,,,,,2,0,0,1
1658368,18831249,30.0,3,3,0,,,,,,,,4,0,0,1
1677657,9153947,,0,0,0,1635.0,1635.0,1635.0,0.0,0.0,,,5,0,0,0
1329481,6823737,,0,0,0,,,,,,,,2,0,0,1
1697310,18908477,58.0,1,1,0,1286.0,492.0,2080.0,0.0,0.0,712.0,975.0,5,0,0,1
544101,5846907,2.0,1,1,0,,,,,,,,0,0,0,1
586160,764211,239.0,0,0,0,,,,,,,,1,0,0,1
1439421,12719451,,0,0,0,,,,,,,,1,0,0,1
386936,25271147,59.0,5,3,2,,,,,,670.0,909.0,5,0,0,1
548094,5987277,,0,0,0,,,,,,,,2,0,0,0
1601267,4760849,,0,0,0,,,,,,,,0,0,0,1
1672334,23653993,40.0,5,0,5,,,,,,,,1,0,0,1
1496750,3687653,61.0,14,12,2,,,,,,,,0,0,0,1
1330739,15770593,952.0,0,0,0,,,,,,4.0,,6,0,0,1
1761921,11973553,,0,0,0,262.0,226.0,298.0,0.0,0.0,,,1,0,0,0
930281,957955,,0,0,0,,,,,,,,0,0,0,1
1177269,23356587,311.0,0,0,0,,,,,,,,3,0,0,1
100925,4281215,2157.0,0,0,0,,,,,,,,1,1,0,0
247622,233911,,0,0,0,,,,,,,,1,0,0,0
1388011,20853933,150.0,2,2,0,,,,,,,,4,0,0,1
177202,17064039,119.0,4,4,0,,,,,,,,0,1,0,0
276181,25132201,,0,0,0,744.6666666666665,442.0,1032.0,0.0,0.0,,,0,0,0,1
2301680,8610969,26.0,8,4,4,,,,,,,,1,0,0,1
1230697,24409533,,0,0,0,482.0,236.0,728.0,0.0,0.0,,,0,1,0,0
859005,17171307,,0,0,0,,,,,,,,1,0,0,1
1132998,21177517,967.0,0,0,0,,,,,,,,0,0,0,1
1318567,12828091,546.0,0,0,0,,,,,,,,0,1,0,0
922192,3296043,,0,0,0,,,,,,,,0,0,0,0
744279,18704977,245.0,0,0,0,,,,,,,,0,0,1,0
652833,14811031,,0,0,0,,,,,,,,1,0,0,0
606069,23314791,492.0,0,0,0,,,,,,,,2,0,0,1
308745,12064533,266.0,0,0,0,,,,,,,,1,0,0,1
980532,19771447,28.0,2,2,0,,,,,,,,0,0,0,1
1139213,25238245,31.0,5,5,0,495.5,58.0,933.0,0.0,0.0,,,2,0,0,1
2087120,9883375,212.0,0,0,0,,,,,,,,3,0,0,1
175005,20563905,,0,0,0,,,,,,,,0,0,0,1
1946475,24142317,58.0,1,1,0,,,,,,,,0,0,0,1
377188,14754593,87.0,1,1,0,1253.0,1253.0,1253.0,0.0,0.0,1574.0,453.0,1,0,0,1
2069083,21824107,,0,0,0,,,,,,,,0,0,0,0
1481186,20665739,60.0,2,0,2,,,,,,,,0,0,1,0
489520,15003441,24.0,9,8,1,,,,,,,,1,1,0,0
1469796,25153793,86.0,3,3,0,,,,,,994.0,681.0,4,0,0,1
1957763,1969449,,0,0,0,114.0,114.0,114.0,0.0,0.0,,,1,0,0,1
1884819,20863685,193.0,0,0,0,,,,,,,,1,0,0,1
715106,23794191,57.0,8,7,1,,,,,,2018.0,699.0,14,0,0,1
1309231,13144593,,0,0,0,,,,,,,,0,0,0,0
2051543,4375031,,0,0,0,,,,,,,,1,0,0,0
454653,17871359,,0,0,0,,,,,,,,3,0,0,0
2085621,19399895,416.0,0,0,0,,,,,,,,2,0,0,1
564526,15422813,,0,0,0,499.0,499.0,499.0,0.0,0.0,,,2,0,0,0
1674376,17737257,,0,0,0,,,,,,,,1,0,0,1
1532013,19900279,1036.0,0,0,0,,,,,,,,0,0,0,1
678314,25354287,,0,0,0,1191.0,1191.0,1191.0,0.0,0.0,,,1,0,0,0
848436,23387141,366.0,0,0,0,,,,,,,,0,0,0,1
646004,24123507,,0,0,0,,,,,,,,2,0,0,1
2221814,24296537,,0,0,0,391.5,77.0,1225.0,0.0,1.0,,,0,0,0,1
213521,15268343,15.0,1,1,0,,,,,,,,1,1,0,0
2036780,25187181,24.0,1,1,0,,,,,,,,2,0,0,1
1492324,22548485,,0,0,0,,,,,,,,0,0,0,1
1679791,20074295,407.0,0,0,0,288.0,288.0,288.0,0.0,0.0,,,2,0,0,1
1797384,2048189,1422.0,0,0,0,,,,,,,,0,0,0,1
2104921,12858251,200.0,0,0,0,,,,,,,,2,0,1,0
367412,23086057,92.0,3,1,2,,,,,,,,1,0,0,1
904540,2468407,,0,0,0,,,,,,,,0,0,0,0
1366758,2307473,520.0,0,0,0,,,,,,,,6,0,0,1
2126482,18387429,10.0,2,1,1,,,,,,,,3,0,0,0
1372001,17646977,15.0,4,3,1,,,,,,3.0,,0,1,0,0
1374100,13729525,,0,0,0,248.0,201.0,295.0,0.0,0.0,,,1,1,0,0
518965,1103877,,0,0,0,,,,,,,,0,0,0,0
2171676,16440741,101.0,11,11,0,,,,,,,,0,0,0,0
508873,17228467,843.0,0,0,0,,,,,,,,3,0,0,1
366676,24265585,30.0,5,3,2,,,,,,,,0,0,0,1
138114,13096169,17.0,1,1,0,,,,,,,,1,0,0,1
1931630,18094561,,0,0,0,,,,,,,,0,0,0,0
1741245,3021265,,0,0,0,,,,,,,,0,0,0,0
1758937,15098841,,0,0,0,,,,,,,,1,0,0,0
1136062,3870003,,0,0,0,,,,,,,,0,0,0,0
766768,3648241,1505.0,0,0,0,,,,,,,,0,1,0,0
1851092,16298291,2570.0,0,0,0,,,,,,,,0,0,0,1
1201327,14589833,,0,0,0,,,,,,,,0,0,0,0
2318937,22117391,,0,0,0,,,,,,2499.0,1319.0,2,0,0,0
1307853,6750909,,0,0,0,949.0,91.0,1807.0,0.0,0.0,,,7,1,0,0
529993,24509981,10.0,8,7,1,,,,,,,,0,0,0,0
1568526,16535553,20.0,5,5,0,,,,,,,,2,0,0,1
902764,25280139,,0,0,0,,,,,,,,2,0,0,0
2029262,21640079,29.0,3,3,0,,,,,,,,0,0,0,1
1139954,23840129,105.0,2,2,0,601.0,601.0,601.0,0.0,0.0,,,1,0,0,1
334968,24545227,28.0,80,69,11,,,,,,,,0,0,0,1
2055378,25152555,,0,0,0,137.0,81.0,193.0,0.0,0.0,,,0,0,0,0
292915,22818757,745.0,0,0,0,,,,,,,,0,0,0,1
433918,3505363,33.0,4,3,1,,,,,,,,1,1,0,0
1438533,18013099,,0,0,0,,,,,,,,0,0,0,1
418735,13187501,,0,0,0,,,,,,,,0,0,0,0
2134403,6018873,,0,0,0,,,,,,,,1,0,0,0
1222899,14971411,,0,0,0,,,,,,,,0,0,0,0
801190,11128765,,0,0,0,,,,,,,,0,0,0,0
18975,24504997,223.0,0,0,0,,,,,,,,0,0,0,1
1099139,1536217,,0,0,0,,,,,,,,0,1,0,0
1603616,17877125,,0,0,0,1696.0,1696.0,1696.0,0.0,0.0,,,0,0,0,1
2086693,11023387,177.0,2,2,0,889.0,28.0,3477.0,0.0,0.0,,,6,0,0,0
1277316,17040639,,0,0,0,,,,,,,,0,0,0,0
767890,18385055,,0,0,0,,,,,,,,1,0,0,1
750933,6419231,,0,0,0,,,,,,4.0,249.0,3,0,0,0
1650202,3413545,49.0,4,4,0,174.0,34.0,451.0,0.0,0.0,,,4,0,0,1
1056625,9534307,187.0,0,0,0,303.0,303.0,303.0,0.0,0.0,,,1,0,0,1
138263,10096201,498.0,0,0,0,,,,,,,,0,0,0,1
1692811,24314673,2002.0,0,0,0,1479.0,1479.0,1479.0,0.0,0.0,,,0,0,0,1
2027037,18129003,194.0,0,0,0,,,,,,,,0,0,0,1
1075909,389639,1138.0,0,0,0,,,,,,,,1,0,0,1
543033,80131,920.0,0,0,0,,,,,,,,1,0,0,0
1472770,18855463,78.0,3,3,0,766.25,422.0,1474.0,0.0,0.0,,,0,0,0,1
2063736,12519937,421.0,0,0,0,,,,,,,,0,0,0,0
2331676,23815463,419.0,0,0,0,,,,,,,,0,0,0,1
199200,21672621,100.0,1,1,0,,,,,,,,1,0,0,1
716357,25439203,36.0,2,2,0,2084.0,2084.0,2084.0,0.0,0.0,,,1,0,0,1
954272,22892501,,0,0,0,,,,,,,,0,0,0,1
1758890,5957651,,0,0,0,,,,,,,,0,0,0,0
252861,19907217,563.0,0,0,0,,,,,,,,0,0,0,1
615888,17355847,,0,0,0,,,,,,,,0,1,0,0
2036002,18119263,398.0,0,0,0,,,,,,,,3,0,0,1
557822,8766205,329.0,0,0,0,,,,,,,,0,0,0,0
1543574,25036031,,0,0,0,,,,,,,,0,0,0,1
281135,12499703,47.0,6,5,1,,,,,,,,0,0,0,1
829997,25615639,,0,0,0,,,,,,,,1,0,0,0
358077,16750653,,0,0,0,80.5,46.0,115.0,0.0,0.0,,,1,0,0,0
1222191,19849779,,0,0,0,,,,,,,,1,0,0,1
940100,25138863,,0,0,0,,,,,,,,1,0,0,0
359285,23237365,31.0,7,7,0,,,,,,,,1,1,0,0
2096567,25423213,,0,0,0,,,,,,,,2,0,0,0
1728127,24457821,264.0,0,0,0,272.75,35.0,407.0,0.0,1.0,,,6,0,0,1
1254131,8030499,,0,0,0,,,,,,,,0,0,0,0
202583,24314423,,0,0,0,,,,,,,,0,0,0,0
1577230,25172017,,0,0,0,,,,,,,,1,0,0,1
1044568,21454169,875.0,0,0,0,,,,,,,,0,0,0,0
762662,14649593,184.0,2,2,0,,,,,,,,0,1,0,0
519269,8768683,13.0,36,27,9,,,,,,,,1,0,0,1
1307738,9507311,,0,0,0,330.0,312.0,348.0,0.0,0.0,,,2,0,0,1
502673,19469041,72.0,2,2,0,,,,,,,,0,0,0,0
1354508,1054791,,0,0,0,,,,,,,,3,0,0,0
168992,24819601,84.0,2,2,0,,,,,,,,2,0,0,1
1230125,25487351,,0,0,0,,,,,,,,0,0,0,1
456833,16918627,349.0,0,0,0,861.6666666666665,43.0,1849.0,0.0,0.0,,,5,0,0,1
835885,17896663,305.0,0,0,0,,,,,,,,2,0,0,1
335060,24362687,,0,0,0,565.8,64.0,1089.0,0.0,0.0,,,0,0,0,1
1577243,25420329,,0,0,0,,,,,,,,4,0,0,1
1523032,25447807,,0,0,0,1415.0,1415.0,1415.0,0.0,0.0,,,2,0,0,0
1915058,14344357,,0,0,0,,,,,,,,1,0,0,0
2321700,3807695,14.0,5,5,0,,,,,,,,1,0,0,1
1401332,22214337,175.0,2,2,0,,,,,,,,2,0,0,1
1721348,22547277,10.0,5,5,0,,,,,,,,4,0,0,1
730932,18654551,,0,0,0,,,,,,,,0,0,0,1
2188461,24819335,,0,0,0,427.0,427.0,427.0,0.0,0.0,,,0,1,0,0
2151630,24047757,,0,0,0,,,,,,,,1,0,0,1
1251677,25340595,16.0,2,2,0,,,,,,,,1,0,0,1
1889623,25165173,,0,0,0,817.375,71.0,3248.0,0.0,0.0,,,2,0,0,1
968648,5883081,,0,0,0,,,,,,,,1,0,0,0
1516048,16021253,,0,0,0,,,,,,,,0,0,0,1
1266796,24173971,181.0,2,2,0,892.6666666666665,7.0,2392.0,0.0,2.0,,,1,0,0,1
1542021,23906751,62.0,3,3,0,,,,,,,,0,0,0,1
1811483,22269297,1031.0,0,0,0,,,,,,,,2,0,0,1
2276733,24553041,45.0,5,5,0,1492.0,30.0,3505.0,0.0,0.0,,,0,0,0,1
616407,18472567,49.0,1,1,0,543.0,273.0,707.0,0.0,0.0,,,1,0,0,1
563914,16872903,,0,0,0,,,,,,,,0,0,0,0
1490653,111045,2440.0,0,0,0,,,,,,,,3,0,0,0
236246,24441545,266.0,0,0,0,865.0,356.0,1374.0,0.0,0.0,,,3,0,0,1
2309660,15920085,339.0,0,0,0,,,,,,,,1,0,0,1
1206934,13746131,203.0,0,0,0,31.0,31.0,31.0,0.0,0.0,,,0,0,0,1
2334911,22910753,302.0,0,0,0,,,,,,,,0,0,0,1
1769949,10204115,,0,0,0,,,,,,,,1,0,0,0
1144858,12949369,199.0,0,0,0,,,,,,,,0,0,0,1
1516527,22434871,44.0,5,2,3,,,,,,,,0,0,0,1
33088,5774229,,0,0,0,,,,,,,,0,0,0,0
240476,24530713,48.0,4,4,0,366.7,115.0,738.0,0.0,1.0,,,1,0,0,1
1391792,22311979,1742.0,0,0,0,,,,,,,,0,0,0,1
2168453,25528937,5.0,18,16,2,,,,,,,,3,0,0,1
938209,23619201,409.0,0,0,0,,,,,,,,2,0,0,1
302967,18810431,,0,0,0,,,,,,,,2,0,0,1
792487,23775087,,0,0,0,,,,,,,,0,1,0,0
